energy		eff area

8.109394	6.043869
8.279179	7.1733994
8.5409155	9.051345
8.719354	11.009052
9.090466	13.555708
9.476753	17.315489
9.775285	23.22683
10.516508	30.780512
11.6751795	43.367252
12.692656	58.89598
15.009534	80.0014
18.32164	97.346825
22.605413	106.105095
31.30798	120.00855
32.661873	102.37214
41.14763	123.06248
89.56767	132.68503
145.27266	131.2247
344.34933	75.82555
1072.8579	42.783394
2765.1125	30.818037
9459.413	32.459995
