# Spectrum file for cosima

IP LIN

DP 10 3.04609e-26
DP 10.4713 3.24347e-26
DP 10.9648 3.45375e-26
DP 11.4815 3.67776e-26
DP 12.0226 3.91643e-26
DP 12.5893 4.17073e-26
DP 13.1826 4.44169e-26
DP 13.8038 4.73042e-26
DP 14.4544 5.03811e-26
DP 15.1356 5.36603e-26
DP 15.8489 5.71553e-26
DP 16.5959 6.08805e-26
DP 17.378 6.48514e-26
DP 18.197 6.90846e-26
DP 19.0546 7.35977e-26
DP 19.9526 7.84097e-26
DP 20.893 8.35408e-26
DP 21.8776 8.90127e-26
DP 22.9087 9.48486e-26
DP 23.9883 1.01073e-25
DP 25.1189 1.07713e-25
DP 26.3027 1.14797e-25
DP 27.5423 1.22356e-25
DP 28.8403 1.30422e-25
DP 30.1995 1.3903e-25
DP 31.6228 1.48218e-25
DP 33.1131 1.58026e-25
DP 34.6737 1.68498e-25
DP 36.3078 1.79681e-25
DP 38.0189 1.91623e-25
DP 39.8107 2.0438e-25
DP 41.6869 2.18009e-25
DP 43.6516 2.32571e-25
DP 45.7088 2.48134e-25
DP 47.863 2.6477e-25
DP 50.1187 2.82555e-25
DP 52.4807 3.01574e-25
DP 54.9541 3.21915e-25
DP 57.544 3.43676e-25
DP 60.256 3.66962e-25
DP 63.0957 3.91884e-25
DP 66.0693 4.18564e-25
DP 69.1831 4.47133e-25
DP 72.4436 4.77734e-25
DP 75.8578 5.1052e-25
DP 79.4328 5.45655e-25
DP 83.1764 5.83321e-25
DP 87.0964 6.23711e-25
DP 91.2011 6.67037e-25
DP 95.4993 7.13525e-25
DP 100 7.63424e-25
DP 104.713 8.17002e-25
DP 109.648 8.74552e-25
DP 114.815 9.3639e-25
DP 120.226 1.00286e-24
DP 125.893 1.07434e-24
DP 131.826 1.15124e-24
DP 138.038 1.23399e-24
DP 144.544 1.3231e-24
DP 151.356 1.41908e-24
DP 158.489 1.52251e-24
DP 165.959 1.63402e-24
DP 173.78 1.7543e-24
DP 181.97 1.88411e-24
DP 190.546 2.02427e-24
DP 199.526 2.17567e-24
DP 208.93 2.33932e-24
DP 218.776 2.51629e-24
DP 229.087 2.70778e-24
DP 239.883 2.91508e-24
DP 251.189 3.13964e-24
DP 263.027 3.38304e-24
DP 275.423 3.647e-24
DP 288.403 3.93343e-24
DP 301.995 4.24445e-24
DP 316.228 4.58238e-24
DP 331.131 4.94976e-24
DP 346.737 5.34943e-24
DP 363.078 5.78449e-24
DP 380.189 6.25841e-24
DP 398.107 6.77499e-24
DP 416.869 7.33845e-24
DP 436.516 7.95344e-24
DP 457.088 8.62516e-24
DP 478.63 9.35933e-24
DP 501.187 1.01623e-23
DP 524.807 1.10411e-23
DP 549.541 1.20037e-23
DP 575.44 1.30587e-23
DP 602.56 1.42157e-23
DP 630.957 1.54856e-23
DP 660.693 1.68804e-23
DP 691.831 1.84133e-23
DP 724.436 2.00993e-23
DP 758.578 2.19549e-23
DP 794.328 2.39987e-23
DP 831.764 2.62512e-23
DP 870.964 2.87354e-23
DP 912.011 3.14771e-23
DP 954.993 3.4505e-23
DP 1000 3.78512e-23

