# Spectrum file for cosima

IP LIN

DP 10 0.316789
DP 10.4713 0.295117
DP 10.9648 0.274779
DP 11.4815 0.255698
DP 12.0226 0.237801
DP 12.5893 0.221019
DP 13.1826 0.205289
DP 13.8038 0.190548
DP 14.4544 0.17674
DP 15.1356 0.163811
DP 15.8489 0.151709
DP 16.5959 0.140386
DP 17.378 0.129797
DP 18.197 0.1199
DP 19.0546 0.110653
DP 19.9526 0.102019
DP 20.893 0.0939617
DP 21.8776 0.0864477
DP 22.9087 0.079445
DP 23.9883 0.0729233
DP 25.1189 0.0668543
DP 26.3027 0.0612109
DP 27.5423 0.055968
DP 28.8403 0.0511015
DP 30.1995 0.0465889
DP 31.6228 0.0424086
DP 33.1131 0.0385405
DP 34.6737 0.0349654
DP 36.3078 0.0316653
DP 38.0189 0.0286231
DP 39.8107 0.0258224
DP 41.6869 0.023248
DP 43.6516 0.0208853
DP 45.7088 0.0187205
DP 47.863 0.0167406
DP 50.1187 0.0149332
DP 52.4807 0.0132866
DP 54.9541 0.0117895
DP 57.544 0.0104316
DP 60.256 0.00920396
DP 63.0957 0.00812173
DP 66.0693 0.00717573
DP 69.1831 0.00634666
DP 72.4436 0.00561845
DP 75.8578 0.00497759
DP 79.4328 0.00441269
DP 83.1764 0.00391406
DP 87.0964 0.0034734
DP 91.2011 0.00308357
DP 95.4993 0.00273843
DP 100 0.00243263
DP 104.713 0.00216152
DP 109.648 0.00192104
DP 114.815 0.00170763
DP 120.226 0.00151818
DP 125.893 0.00134995
DP 131.826 0.00120051
DP 138.038 0.00106774
DP 144.544 0.000949752
DP 151.356 0.000844883
DP 158.489 0.000751659
DP 165.959 0.000668776
DP 173.78 0.000595079
DP 181.97 0.000529542
DP 190.546 0.000471255
DP 199.526 0.000419413
DP 208.93 0.000373299
DP 218.776 0.000332276
DP 229.087 0.000295781
DP 239.883 0.000263311
DP 251.189 0.00023442
DP 263.027 0.000208712
DP 275.423 0.000185836
DP 288.403 0.000165477
DP 301.995 0.000147358
DP 316.228 0.000131232
DP 331.131 0.000116878
DP 346.737 0.000104101
DP 363.078 9.27273e-05
DP 380.189 8.26017e-05
DP 398.107 7.35869e-05
DP 416.869 6.55605e-05
DP 436.516 5.84138e-05
DP 457.088 5.20499e-05
DP 478.63 4.63828e-05
DP 501.187 4.13357e-05
DP 524.807 3.68407e-05
DP 549.541 3.2837e-05
DP 575.44 2.92708e-05
DP 602.56 2.60939e-05
DP 630.957 2.32637e-05
DP 660.693 2.07422e-05
DP 691.831 1.84955e-05
DP 724.436 1.64936e-05
DP 758.578 1.47097e-05
DP 794.328 1.31198e-05
DP 831.764 1.17029e-05
DP 870.964 1.04399e-05
DP 912.011 9.31407e-06
DP 954.993 8.31042e-06
DP 1000 7.41563e-06

