# Spectrum file for cosima

IP LIN

DP 10 0.000361664
DP 10.4713 0.000354328
DP 10.9648 0.000347141
DP 11.4815 0.000340099
DP 12.0226 0.0003332
DP 12.5893 0.000326442
DP 13.1826 0.00031982
DP 13.8038 0.000313333
DP 14.4544 0.000306977
DP 15.1356 0.00030075
DP 15.8489 0.000294649
DP 16.5959 0.000288673
DP 17.378 0.000282817
DP 18.197 0.00027708
DP 19.0546 0.00027146
DP 19.9526 0.000265953
DP 20.893 0.000260559
DP 21.8776 0.000255273
DP 22.9087 0.000250095
DP 23.9883 0.000245022
DP 25.1189 0.000240052
DP 26.3027 0.000235183
DP 27.5423 0.000230412
DP 28.8403 0.000225738
DP 30.1995 0.000221159
DP 31.6228 0.000216673
DP 33.1131 0.000212278
DP 34.6737 0.000207972
DP 36.3078 0.000203754
DP 38.0189 0.000199621
DP 39.8107 0.000195571
DP 41.6869 0.000191604
DP 43.6516 0.000187718
DP 45.7088 0.00018391
DP 47.863 0.00018018
DP 50.1187 0.000176525
DP 52.4807 0.000172944
DP 54.9541 0.000169436
DP 57.544 0.000165999
DP 60.256 0.000162632
DP 63.0957 0.000159333
DP 66.0693 0.000156101
DP 69.1831 0.000152935
DP 72.4436 0.000149832
DP 75.8578 0.000146793
DP 79.4328 0.000143815
DP 83.1764 0.000140898
DP 87.0964 0.00013804
DP 91.2011 0.00013524
DP 95.4993 0.000132497
DP 100 0.000129809
DP 104.713 0.000127176
DP 109.648 0.000124596
DP 114.815 0.000122069
DP 120.226 0.000119593
DP 125.893 0.000117167
DP 131.826 0.00011479
DP 138.038 0.000112462
DP 144.544 0.000110181
DP 151.356 0.000107946
DP 158.489 0.000105756
DP 165.959 0.000103611
DP 173.78 0.000101509
DP 181.97 9.94502e-05
DP 190.546 9.74329e-05
DP 199.526 9.54565e-05
DP 208.93 9.35202e-05
DP 218.776 9.16232e-05
DP 229.087 8.97647e-05
DP 239.883 8.79439e-05
DP 251.189 8.616e-05
DP 263.027 8.44123e-05
DP 275.423 8.27e-05
DP 288.403 8.10225e-05
DP 301.995 7.9379e-05
DP 316.228 7.77688e-05
DP 331.131 7.61913e-05
DP 346.737 7.46458e-05
DP 363.078 7.31317e-05
DP 380.189 7.16482e-05
DP 398.107 7.01949e-05
DP 416.869 6.8771e-05
DP 436.516 6.7376e-05
DP 457.088 6.60094e-05
DP 478.63 6.46704e-05
DP 501.187 6.33586e-05
DP 524.807 6.20734e-05
DP 549.541 6.08143e-05
DP 575.44 5.95807e-05
DP 602.56 5.83721e-05
DP 630.957 5.71881e-05
DP 660.693 5.60281e-05
DP 691.831 5.48916e-05
DP 724.436 5.37781e-05
DP 758.578 5.26872e-05
DP 794.328 5.16185e-05
DP 831.764 5.05715e-05
DP 870.964 4.95456e-05
DP 912.011 4.80872e-05
DP 954.993 4.56005e-05
DP 1000 4.32423e-05

